player1.cards.list,player2.cards.list,check
2800001127000003260000642600005626000046260000342600002326000020,2800000728000001260000992600006126000060260000492600003426000025,0
2800001127000002260000692600004126000032260000222600001226000007,2800000428000001260000742600006426000055260000402600001826000004,1
2800001127000000260000992600006426000041260000402600002126000000,2800000026000055260000412600004026000026260000212600001126000007,0
2800001127000000260000742600006426000037260000232600002126000004,2800000927000010260000412600004026000035260000142600001126000003,0
2800001127000000260000652600006426000041260000302600002626000009,2800000827000009260000512600003726000015260000142600001226000011,1
2800001127000000260000642600005526000038260000302600002126000014,2800000126000041260000402600003226000017260000162600001126000006,0
2800001127000000260000642600003026000021260000142600001126000000,2800000826000064260000382600003026000024260000142600001226000000,1
2800001127000000260000642600003026000021260000122600001126000010,2800000428000001270000032600006426000058260000562600001226000000,0
2800001127000000260000632600005526000030260000212600001926000002,2800000126000064260000552600004626000042260000352600001826000007,0
2800001127000000260000632600005526000030260000212600001926000002,2800000828000001270000062600010326000017260000122600000426000000,0
2800001127000000260000632600005526000030260000212600001926000002,2800000828000004280000012700000326000042260000162600001226000011,0
2800001127000000260000632600005526000030260000212600001926000002,2800000828000001260000622600004626000042260000362600001326000004,0
2800001127000000260000632600005526000030260000212600001926000002,2800000027000012260000742600005526000049260000422600004026000007,0
2800001127000000260000632600005526000030260000212600001926000002,2800000828000002260000642600004226000011260000072600000526000003,1
2800001127000000260000632600005526000030260000212600001926000002,2800000828000004260000552600004126000040260000302600002626000019,1
2800001127000000260000632600005526000030260000212600001926000002,2800000126000103260000832600005426000050260000462600003626000030,1
2800001127000000260000632600005526000030260000212600001926000002,2800000826000064260000612600004026000035260000122600001126000006,0
2800001127000000260000632600005526000030260000212600001926000002,2800000628000005270000012600006426000049260000472600003526000020,0
2800001127000000260000632600005526000030260000212600001926000002,2800001126000055260000512600004926000033260000302600001726000007,1
2800001127000000260000632600005526000030260000212600001926000002,2800000126000055260000452600004226000025260000212600001126000000,0
2800001127000000260000632600005526000030260000212600001926000002,2800000826000064260000552600002126000012260000112600000726000005,0
2800001127000000260000632600005526000030260000212600001926000002,2800000328000001270000032600003526000034260000252600001726000006,1
2800001127000000260000402600003726000030260000212600001126000007,2800000927000010260000412600004026000035260000142600001126000003,1
2800001126000103260000972600005826000040260000312600003026000019,2800000828000000260000552600004926000038260000372600002526000021,1
2800001126000097260000642600005526000042260000272600002126000010,2800000127000000260000602600004526000041260000402600002126000011,0
2800001126000064260000552600005126000043260000222600001126000007,2800000526000055260000492600004126000040260000262600002126000012,0
2800001126000064260000552600004926000041260000212600001826000011,2800000828000004260000552600005026000037260000172600001126000000,1
2800001126000064260000552600004926000041260000212600001826000011,2800000628000000270000032600008526000064260000402600000826000007,0
2800001126000064260000552600004926000041260000212600001826000011,2800000027000003260000852600006426000055260000172600001226000011,1
2800001126000064260000552600004926000041260000212600001826000011,2800000328000001260000642600005526000042260000372600001826000007,0
2800001126000064260000552600004926000041260000212600001826000011,2800000228000000260000972600005526000049260000432600001726000011,1
2800001028000009280000052700000926000042260000342600001526000000,2800000527000006260000642600002526000011260000072600000626000005,1
2800001028000009280000052700000926000042260000342600001526000000,2800000027000003260000642600005526000045260000402600002026000007,0
2800001028000009280000052700000926000042260000342600001526000000,2600007726000051260000452600004326000016260000142600001326000001,1
2800001028000009280000052700000926000042260000342600001526000000,2800000828000000260000642600004626000042260000362600002726000004,0
2800001028000009280000052700000926000042260000342600001526000000,2600005126000022260000212600001626000011260000082600000726000006,1
2800001028000009280000052700000926000042260000342600001526000000,2800000127000007260000432600003926000035260000142600000926000007,0
2800001028000009280000052700000926000042260000342600001526000000,2800000127000006260000642600005526000042260000332600002026000017,0
2800001028000009280000052700000926000042260000342600001526000000,2800000426000021260000172600001426000012260000112600000726000000,1
2800001028000009280000052700000926000042260000342600001526000000,2800000828000000260001032600006426000045260000162600001226000004,1
2800001028000009280000052700000926000042260000342600001526000000,2800000828000004270000102600003226000026260000222600001826000012,1
2800001028000009280000052700000926000042260000342600001526000000,2800000027000013270000032600005826000031260000132600001226000011,0
2800000928000008260000622600004626000042260000362600000426000000,2800000828000000260000492600004226000038260000212600001126000002,0
2800000928000008260000622600004226000036260000112600000426000000,2800000728000001260000632600004126000030260000212600001426000004,1
2800000928000008260000622600004226000036260000112600000426000000,2800000628000000270000062600009326000055260000542600004626000018,1
2800000928000008260000622600004226000036260000112600000426000000,2800000828000000260000502600004626000042260000362600001226000004,0
2800000928000008260000622600004226000036260000112600000426000000,2800000826000080260000462600004026000024260000212600001626000011,0
2800000928000008260000622600004226000036260000112600000426000000,2800000828000001270000062600006426000055260000492600001826000016,0
2800000928000008260000622600004226000036260000112600000426000000,2700000626000069260000642600005526000051260000172600001226000008,1
2800000928000008260000622600004226000036260000112600000426000000,2800000126000059260000472600004026000039260000372600003526000030,0
2800000927000010260000642600005726000017260000112600000926000007,2800000828000000260000492600004226000038260000212600001126000002,1
2800000927000010260000412600004026000035260000142600001126000003,2800000628000001280000002600002226000017260000122600001126000006,1
2800000927000010260000412600004026000035260000142600001126000003,2800000828000003280000022600006226000049260000272600001026000004,1
2800000927000010260000412600004026000035260000142600001126000003,2800000826000064260000552600004926000042260000412600002126000007,0
2800000927000010260000412600004026000035260000142600001126000003,2800000528000004260000642600005926000055260000402600002126000017,0
2800000927000010260000412600004026000035260000142600001126000003,2800000828000005260000552600002226000020260000112600000726000006,0
2800000927000010260000412600004026000035260000142600001126000003,2800000628000004260000552600005126000046260000422600003326000012,1
2800000927000010260000412600004026000035260000142600001126000003,2800000026000064260000182600001726000015260000122600001126000003,1
2800000927000010260000412600004026000035260000142600001126000003,2800000126000103260000572600005526000040260000172600001126000007,0
2800000927000010260000412600004026000035260000142600001126000003,2800000127000006260000402600003026000021260000122600001126000004,1
2800000927000010260000412600004026000035260000142600001126000003,2800000826000064260000552600004126000021260000072600000426000000,1
2800000927000010260000412600004026000035260000142600001126000003,2600006726000064260000302600002626000017260000132600001226000007,1
2800000927000010260000412600004026000035260000142600001126000003,2800000926000062260000482600003026000023260000142600000926000001,0
2800000927000010260000412600004026000035260000142600001126000003,2800000127000010270000062600005526000046260000412600003926000021,1
2800000926000067260000642600006226000055260000452600002026000007,2800000827000009260000512600003726000015260000142600001226000011,1
2800000926000037260000212600001726000012260000112600000726000004,2800000826000064260000382600003026000024260000142600001226000000,1
2800000828000007280000022600003926000035260000162600001326000003,2800000828000000260000492600004226000038260000212600001126000002,0
2800000828000007280000012700000026000064260000552600001626000007,2800000026000055260000412600004026000026260000212600001126000007,1
2800000828000007280000012600010326000051260000502600004226000004,2800000126000041260000402600003226000017260000162600001126000006,0
2800000828000006280000012800000027000006260001032600005526000040,2800000426000046260000412600002226000021260000162600001126000007,1
2800000828000005280000012700000026000043260000222600001326000003,2800000828000000260000552600004926000038260000372600002526000021,1
2800000828000005280000012600005526000040260000252600002126000007,2800000828000000260000552600004926000038260000372600002526000021,0
2800000828000005280000002600004526000043260000262600001226000011,2800000828000000260000552600004926000038260000372600002526000021,0
2800000828000005260000842600007226000040260000212600000626000004,2800000828000000260000552600004926000038260000372600002526000021,1
2800000828000004280000012700000626000062260000132600001026000004,2800000126000041260000402600003226000017260000162600001126000006,0
2800000828000004280000012600005526000041260000232600000426000000,2800000127000000260000602600004526000041260000402600002126000011,0
2800000828000004270000062600005526000041260000402600001726000011,2800000827000009260000512600003726000015260000142600001226000011,1
2800000828000004270000032600010326000055260000402600001726000007,2800000426000046260000412600002226000021260000162600001126000007,1
2800000828000004260000562600005526000042260000372600001226000011,2800000826000064260000382600003026000024260000142600001226000000,1
2800000828000003280000022600004326000041260000332600003026000007,2800000828000000260000552600004926000038260000372600002526000021,0
2800000828000003260001032600005826000043260000212600001726000011,2800000828000000260000552600004926000038260000372600002526000021,0
2800000828000001270000062600006426000030260000212600001126000006,2800000526000055260000492600004126000040260000262600002126000012,1
2800000828000001270000062600005526000037260000172600001126000010,2800000026000055260000412600004026000026260000212600001126000007,1
2800000828000001260000842600004626000039260000162600001326000003,2800000828000000260000552600004926000038260000372600002526000021,0
2800000828000001260000642600004226000041260000242600001126000004,2800000828000000260000552600004926000038260000372600002526000021,0
2800000828000001260000552600002126000012260000112600000726000005,2800000026000055260000412600004026000026260000212600001126000007,0
2800000828000001260000542600004426000041260000402600003726000024,2800000828000000260000552600004926000038260000372600002526000021,0
2800000828000000270000102600005526000018260000112600000526000001,2800000127000006260000642600004026000025260000212600001126000005,1
2800000828000000270000102600005526000018260000112600000526000001,2800000428000001270000032600006426000058260000562600001226000000,0
2800000828000000270000062600006426000037260000252600002426000000,2800000126000103260000402600002526000021260000122600000726000000,1
2800000828000000260000962600006426000047260000412600001526000005,2800000426000055260000412600003526000026260000152600001126000007,1
2800000828000000260000642600005526000021260000112600000726000005,2800000426000055260000412600003526000026260000152600001126000007,0
2800000828000000260000642600005026000042260000252600002126000004,2800000428000001270000032600006426000058260000562600001226000000,1
2800000828000000260000642600004226000037260000352600001226000009,2800000528000001260000402600002526000021260000122600000726000000,0
2800000828000000260000622600005026000046260000422600003626000004,2800000728000001260000992600006126000060260000492600003426000025,0
2800000828000000260000552600004926000046260000402600002126000007,2800000827000009260000512600003726000015260000142600001226000011,0
2800000828000000260000552600004926000038260000372600002526000021,2800000428000001270000032600006426000055260000212600001826000011,1
2800000828000000260000552600004926000038260000372600002526000021,2800000127000000260000642600004126000024260000142600001126000000,1
2800000828000000260000552600004926000038260000372600002526000021,2800000328000001270000082600002126000017260000112600000826000007,1
2800000828000000260000552600004926000038260000372600002526000021,2800000828000000260000552600004926000038260000372600002126000018,1
2800000828000000260000552600004926000038260000372600002526000021,2800000026000064260000432600003626000035260000222600001126000007,1
2800000828000000260000552600004926000038260000372600002526000021,2800000428000001270000102600006426000055260000512600002526000014,0
2800000828000000260000552600004926000038260000372600002526000021,2800000026000042260000352600003426000026260000222600002126000008,0
2800000828000000260000492600004626000036260000322600002626000016,2800000827000006260000552600003126000023260000212600000726000000,1
2800000828000000260000492600004226000038260000212600001126000002,2800000826000055260000492600004226000040260000302600002526000021,0
2800000828000000260000492600004226000038260000212600001126000002,2800000026000064260000492600003526000020260000172600001126000007,1
2800000828000000260000492600004226000038260000212600001126000002,2800000528000001260000642600004126000033260000152600001126000003,1
2800000828000000260000492600004226000038260000212600001126000002,2800000428000001260000402600002326000022260000152600001226000011,0
2800000828000000260000492600004226000038260000212600001126000002,2800000428000001260000552600004526000025260000212600001326000011,0
2800000828000000260000442600004226000024260000122600001126000004,2800000126000041260000402600003226000017260000162600001126000006,1
2800000827000009260000512600003726000015260000142600001226000011,2800000428000001270000032600006726000064260000552600001126000007,1
2800000827000009260000512600003726000015260000142600001226000011,2800000528000000270000062600003526000014260000102600000626000001,0
2800000827000009260000512600003726000015260000142600001226000011,2800000528000001270000032600006426000055260000222600001726000004,0
2800000827000009260000512600003726000015260000142600001226000011,2800000026000067260000642600005526000039260000182600001226000007,0
2800000827000009260000512600003726000015260000142600001226000011,2800000127000006260000642600005526000049260000172600000626000000,1
2800000827000009260000512600003726000015260000142600001226000011,2800000428000001270000032600005526000021260000122600001126000007,0
2800000827000009260000512600003726000015260000142600001226000011,2800000328000001260000422600003726000033260000172600001126000004,1
2800000827000006260000552600003126000023260000212600000726000000,2800000428000001260000562600005526000037260000262600001226000000,1
2800000827000006260000552600003126000023260000212600000726000000,2800000026000064260000592600005526000041260000152600000726000000,1
2800000827000006260000552600003126000023260000212600000726000000,2800000527000010270000062600003326000021260000172600001126000008,0
2800000827000006260000552600003126000023260000212600000726000000,2800000428000001260000642600005526000049260000402600001226000011,0
2800000827000006260000552600003126000023260000212600000726000000,2800000126000064260000552600004226000021260000172600001326000000,1
2800000827000000260000642600006226000055260000442600002126000010,2800000127000000260000602600004526000041260000402600002126000011,0
2800000826000074260000402600003726000026260000202600000726000001,2800000428000001270000032600006426000058260000562600001226000000,1
2800000826000064260000552600004926000042260000112600000726000006,2800000728000001260000992600006126000060260000492600003426000025,0
2800000826000064260000382600003026000024260000142600001226000000,2800000126000026260000182600001726000011260000072600000526000003,0
2800000826000064260000382600003026000024260000142600001226000000,2600010126000067260000642600005526000050260000372600000726000005,0
2800000826000055260000422600004126000036260000262600002226000014,2800000426000055260000412600003526000026260000152600001126000007,1
2800000826000050260000402600003526000017260000142600001126000000,2800000426000055260000412600003526000026260000152600001126000007,1
2800000826000035260000312600002226000018260000172600001226000004,2800000126000041260000402600003226000017260000162600001126000006,1
2800000728000004280000012700000626000040260000122600001126000007,2800000126000041260000402600003226000017260000162600001126000006,1
2800000728000001260000992600006126000060260000492600003426000025,2800000628000001260000492600003726000021260000132600001026000004,0
2800000728000001260000992600006126000060260000492600003426000025,2700000326000055260000452600002526000024260000172600001626000000,1
2800000628000005280000042800000126000055260000172600001226000005,2800000426000046260000412600002226000021260000162600001126000007,0
2800000628000005280000022600005526000043260000172600001126000006,2800000426000055260000412600003526000026260000152600001126000007,1
2800000628000005280000022600004526000026260000182600001226000006,2800000126000041260000402600003226000017260000162600001126000006,1
2800000628000003270000022600004926000045260000362600003526000022,2800000426000046260000412600002226000021260000162600001126000007,0
2800000628000001270000002600006326000036260000302600001826000001,2800000126000065260000642600005826000047260000412600002526000021,1
2800000628000001260000642600004926000021260000122600001126000007,2800000026000055260000412600004026000026260000212600001126000007,0
2800000528000002260000642600005526000040260000182600001726000007,2800000426000046260000412600002226000021260000162600001126000007,0
2800000528000001280000002600006426000037260000172600000826000006,2800000428000001270000032600006426000058260000562600001226000000,1
2800000528000001270000062600006426000055260000402600003526000006,2800000026000055260000412600004026000026260000212600001126000007,0
2800000528000001260000402600002526000021260000122600000726000000,2800000026000074260000492600004326000017260000112600000726000004,0
2800000528000001260000402600002526000021260000122600000726000000,2800000027000000260000642600004526000037260000212600001126000010,1
2800000528000001260000402600002526000021260000122600000726000000,2800000428000000270000032600006426000055260000512600001226000011,1
2800000528000000260000182600001726000012260000112600000726000006,2800000526000055260000492600004126000040260000262600002126000012,0
2800000526000067260000422600001826000017260000092600000826000007,2800000526000055260000492600004126000040260000262600002126000012,0
2800000526000055260000492600004126000040260000262600002126000012,2800000428000000260000642600005126000049260000182600001226000011,1
2800000526000055260000492600004126000040260000262600002126000012,2800000027000003260000592600004426000033260000202600001826000012,0
2800000526000055260000492600004126000040260000262600002126000012,2800000127000000260000642600006026000030260000112600001026000004,0
2800000526000055260000492600004126000040260000262600002126000012,2800000428000000260000552600004226000022260000142600001226000007,1
2800000428000003280000012700000326000084260000412600004026000011,2800000428000001260000742600006426000055260000402600001826000004,0
2800000428000002280000002700000626000032260000162600001526000012,2800000026000055260000412600004026000026260000212600001126000007,1
2800000428000001270000062600006426000030260000252600002126000011,2800000127000000260000602600004526000041260000402600002126000011,1
2800000428000001270000062600005526000030260000262600001226000011,2800000026000055260000412600004026000026260000212600001126000007,0
2800000428000001270000032600006926000056260000402600002626000012,2800000127000000260000602600004526000041260000402600002126000011,0
2800000428000001270000032600006426000058260000562600001226000000,2800000126000043260000422600001726000015260000122600001126000007,1
2800000428000001270000032600006426000058260000562600001226000000,2800000426000067260000642600005526000021260000182600001526000007,1
2800000428000001270000032600006426000058260000562600001226000000,2800000127000000260000402600002526000021260000162600001126000007,0
2800000428000001270000032600006426000058260000562600001226000000,2800000427000000260000582600004126000040260000302600002626000011,1
2800000428000001270000032600006426000058260000562600001226000000,2800000226000064260000622600004326000014260000112600000726000004,0
2800000428000001260000742600006426000055260000402600001826000004,2800000126000064260000552600004126000026260000182600001426000011,1
2800000428000001260000742600006426000055260000402600001826000004,2800000428000000260000832600005526000021260000142600001026000007,0
2800000428000001260000742600006426000055260000402600001826000004,2600005926000055260000412600004026000034260000172600001126000006,0
2800000428000001260000742600006426000055260000402600001826000004,2800000127000000260000642600003526000021260000112600000726000006,0
2800000428000001260000742600006426000055260000402600001826000004,2800000026000064260000572600005526000046260000172600001626000011,1
2800000428000001260000692600004126000030260000182600001526000001,2800000126000041260000402600003226000017260000162600001126000006,0
2800000428000000260000492600001726000012260000092600000726000005,2800000426000055260000412600003526000026260000152600001126000007,0
2800000427000003260000552600004226000040260000122600000726000005,2800000127000000260000602600004526000041260000402600002126000011,0
2800000426000064260000492600002526000021260000182600001726000011,2800000426000055260000412600003526000026260000152600001126000007,0
2800000426000055260000492600004026000026260000242600001626000012,2800000426000055260000412600003526000026260000152600001126000007,1
2800000426000055260000412600003526000026260000152600001126000007,2700001026000064260000562600004026000018260000172600001626000011,0
2800000426000055260000412600003526000026260000152600001126000007,2800000226000085260000642600001926000017260000162600001326000005,1
2800000426000055260000412600003526000026260000152600001126000007,2600006726000055260000432600003326000017260000112600000726000004,1
2800000426000055260000412600003526000026260000152600001126000007,2800000127000006260000832600006426000051260000492600004726000007,0
2800000426000055260000412600003526000026260000152600001126000007,2800000026000074260000552600002126000017260000122600001126000005,1
2800000426000055260000412600003526000026260000152600001126000007,2800000026000064260000592600003726000032260000172600001126000007,1
2800000426000055260000412600003526000026260000152600001126000007,2800000026000055260000222600002126000017260000162600000726000006,0
2800000426000055260000412600003526000026260000152600001126000007,2800000126000103260000642600006226000036260000302600001126000010,0
2800000426000055260000412600003526000026260000152600001126000007,2800000126000064260000552600004926000021260000182600001326000007,0
2800000426000055260000412600003526000026260000152600001126000007,2800000127000003260000642600005626000040260000212600001826000008,1
2800000426000046260000412600002226000021260000162600001126000007,2800000126000068260000552600004326000042260000232600001726000007,0
2800000426000046260000412600002226000021260000162600001126000007,2800000228000001260000642600004226000023260000162600001126000010,0
2800000426000046260000412600002226000021260000162600001126000007,2800000126000049260000422600003526000015260000122600000726000006,1
2800000228000001260000672600006426000063260000552600004326000018,2800000126000041260000402600003226000017260000162600001126000006,1
2800000228000001260000592600002226000017260000112600000726000004,2800000026000055260000412600004026000026260000212600001126000007,0
2800000226000055260000422600003726000018260000172600001126000004,2800000126000041260000402600003226000017260000162600001126000006,1
2800000128000000260000992600006426000061260000592600005026000034,2800000127000003260000222600001726000012260000112600000726000004,0
2800000128000000260000992600006426000061260000592600005026000034,2800000126000056260000512600004526000042260000122600001126000004,1
2800000127000009270000002600006426000055260000402600002626000011,2800000026000055260000412600004026000026260000212600001126000007,1
2800000127000003260000592600005826000055260000222600001726000008,2800000127000000260000602600004526000041260000402600002126000011,0
2800000127000000260000602600004526000041260000402600002126000011,2800000027000006260000642600005626000049260000432600001126000002,0
2800000127000000260000602600004526000041260000402600002126000011,2800000026000103260000552600004026000018260000142600000726000000,0
2800000127000000260000602600004526000041260000402600002126000011,2600009326000064260000332600003026000017260000162600001126000007,0
2800000126000103260000642600005526000041260000212600001126000007,2800000026000055260000412600004026000026260000212600001126000007,0
2800000126000103260000402600002526000021260000122600000726000000,2600009926000067260000622600005526000045260000412600003526000000,1
2800000126000103260000402600002526000021260000122600000726000000,2800000027000010260000422600003226000015260000132600001226000011,0
2800000126000057260000552600004526000022260000172600000726000006,2800000126000041260000402600003226000017260000162600001126000006,1
2800000126000055260000492600004126000037260000212600001626000011,2800000126000041260000402600003226000017260000162600001126000006,0
2800000126000041260000402600003226000017260000162600001126000006,2800000126000040260000372600002726000022260000212600001726000012,0
2800000126000041260000402600003226000017260000162600001126000006,2700000726000042260000402600003526000033260000222600000726000006,0
2800000126000041260000402600003226000017260000162600001126000006,2700000926000055260000492600004126000040260000212600001126000007,0
2800000027000013260000642600005526000032260000172600001526000011,2800000026000055260000412600004026000026260000212600001126000007,1
2800000027000006260000642600005526000050260000452600002626000010,2800000026000055260000412600004026000026260000212600001126000007,0
2800000026000055260000412600004026000026260000212600001126000007,2600006426000062260000452600004326000041260000402600000526000004,0
2800000026000055260000412600004026000026260000212600001126000007,2600003726000035260000222600001726000016260000122600001126000006,1
2800000026000055260000412600004026000026260000212600001126000007,2600006326000055260000412600004026000026260000172600001326000012,0
